"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Autumn","Spring","Summer","Winter","mxpsd","dewp","prcp","gust","year","temp","wdsp","NUM_COLLISIONS"
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,58.6,0.07,22.9,2013,60.9,4.9,0.642659279778393
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,54.4,0.06,28,2013,62.6,12.2,0.667590027700831
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,53.1,0.1,999.9,2013,60.6,5.6,0.831024930747922
"168",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.1,56.1,0.05,999.9,2013,62,8.3,0.85595567867036
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,58.5,0,999.9,2013,63.4,8.2,0.60387811634349
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,60.9,0.01,999.9,2013,64.9,9,0.343490304709141
"171",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.9,64.5,0,22,2013,66.8,12.1,0.828254847645429
"172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,63.8,0,999.9,2013,69.7,10.2,0.739612188365651
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15.9,64.6,0,26,2013,69.5,9.9,0.664819944598338
"174",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,64,0,999.9,2013,65.5,5.4,0.601108033240997
"175",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,64.8,0.85,33,2013,66.1,12.9,0.628808864265928
"176",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,64.9,0.26,24.1,2013,66.2,13.7,0.581717451523546
"177",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,64.2,0.05,999.9,2013,65.4,8.8,0.116343490304709
"178",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,65.3,0.04,20,2013,66.7,10.4,0.698060941828255
"179",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,65.5,0.04,18.1,2013,67.7,9.5,0.609418282548476
"180",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,67.2,0.03,999.9,2013,68.7,9.5,0.703601108033241
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,68,0.02,21,2013,69.8,11.9,0.157894736842105
"182",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.1,68.2,0.03,22,2013,71.6,12.4,0.54016620498615
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.9,69.2,0.01,22.9,2013,73,13.1,0.373961218836565
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,69.8,0.01,19,2013,74.4,9.1,0.260387811634349
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.1,68.9,0,24.1,2013,72.6,10.7,0.653739612188366
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,69.3,0,999.9,2013,72.7,7,0.559556786703601
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,69.7,0,999.9,2013,71.1,7.1,0.645429362880886
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,69.7,0.01,19,2013,71.8,9.5,0.46814404432133
"189",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,67.8,0.06,49.9,2013,69.4,6.7,0.60387811634349
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.9,66.3,0.01,999.9,2013,67.9,6.2,0.537396121883656
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,70.5,0.01,999.9,2013,72.9,5.3,0.249307479224377
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.9,71.2,0,999.9,2013,76.3,5.7,0.554016620498615
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,68.4,0,999.9,2013,77.4,7.3,0.556786703601108
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.9,65.8,0,999.9,2013,72.9,5.6,0.631578947368421
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,69.6,0,999.9,2013,75.6,6.8,0.706371191135734
"196",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.9,71.4,0,22,2013,73.9,9.6,0.875346260387812
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.9,71.7,0,20,2013,74.5,11.8,0.470914127423823
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,69.1,0.04,999.9,2013,72.8,5.3,0.182825484764543
"199",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,65.9,0.17,999.9,2013,68.3,5.1,0.581717451523546
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,70,0,19,2013,72.1,8.1,0.526315789473684
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,71.6,0.6,20,2013,74.9,8.4,0.526315789473684
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,62.8,0.4,27,2013,67.7,13.8,0.349030470914127
"203",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,64.4,2.43,28.9,2013,66.1,15,0.653739612188366
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,66.1,0.26,18.1,2013,69.1,8.8,0.373961218836565
"205",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,68,0.12,22.9,2013,69.8,6.5,0.28808864265928
"206",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.9,67.1,0.02,999.9,2013,69.2,5.3,0.598337950138504
"207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.1,64.3,0.01,999.9,2013,71.2,7.8,0.562326869806094
"208",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.9,62.6,0,999.9,2013,70.6,6.7,0.476454293628809
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.9,64.7,0.01,999.9,2013,68.9,5.3,0.725761772853186
"210",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,66,0.03,20,2013,69.7,8.3,0.678670360110803
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.9,66.1,0,22.9,2013,69.3,10.9,0.307479224376731
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,61.9,0.25,19,2013,69.4,8.3,0.202216066481994
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.9,54.5,0,24.1,2013,68.1,12.2,0.454293628808864
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.9,54.5,0,999.9,2013,66.2,5.3,0.448753462603878
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.9,55.9,0,999.9,2013,64.5,5.1,0.351800554016621
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.9,64,0,999.9,2013,67.8,6.7,0.465373961218837
"217",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,68.8,0.03,27,2013,70.7,13.1,0.548476454293629
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,66.5,0.06,21,2013,72.4,11.2,0.315789473684211
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.1,56.7,0,999.9,2013,69.5,7.5,0.277008310249307
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.1,63.2,0,999.9,2013,68.2,7.2,0.382271468144044
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.1,66.7,0,999.9,2013,67.8,3.4,0.473684210526316
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19,59.6,0.5,24.1,2013,68.4,9.6,0.667590027700831
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,52.7,0,21,2013,67.2,10.2,0.60387811634349
"224",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,59.7,0,999.9,2013,67.4,8.2,0.822714681440443
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,59.8,0,999.9,2013,67.3,3.2,0.340720221606648
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,58.4,0.01,999.9,2013,64.8,3.3,0.168975069252078
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,60.8,0.39,999.9,2013,65.5,8.1,0.224376731301939
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.1,64.7,0.01,999.9,2013,71,7,0.445983379501385
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.9,66.7,0,999.9,2013,70.3,6.5,0.501385041551247
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,68.9,0.01,999.9,2013,70.5,9.8,0.545706371191136
"231",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.9,65,0,28,2013,70.6,12.1,0.706371191135734
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,55.2,0,24.1,2013,66.2,10.7,0.404432132963989
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,54.6,0,999.9,2013,64,6.7,0.21606648199446
"234",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,64.1,0,22,2013,68.3,11.2,0.38781163434903
"235",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,66.6,0.39,999.9,2013,68,8,0.346260387811634
"236",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.9,64.6,0.67,999.9,2013,66.4,6.8,0.279778393351801
"237",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.1,63.7,0,21,2013,65.7,11.3,0.529085872576177
"238",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.1,59.2,0,21,2013,65,10.8,0.60387811634349
"239",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,67,0,999.9,2013,69.4,10.9,0.274238227146814
"240",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13,68.3,0,999.9,2013,70.7,10.1,0.274238227146814
"241",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11.1,68.7,0,999.9,2013,70.8,7.7,0.138504155124654
"242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11.1,69,0.05,999.9,2013,70.1,6.8,0.470914127423823
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15,61.9,0.06,20,2013,68.5,8.8,0.617728531855956
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17.1,62.1,0,22,2013,67.4,10.4,0.310249307479224
"245",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,12,47.8,0,999.9,2013,60.3,5.3,0.39612188365651
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,17.1,50.4,0,22,2013,63.6,10.2,0.565096952908587
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19,59.3,0,26,2013,68,13.3,0.329639889196676
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,15.9,42.5,0,22,2013,59.8,8.2,0.695290858725762
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18.1,57.5,0,22.9,2013,65.5,10.1,0.686980609418283
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13,66.8,0,19,2013,69.9,10.9,0.54016620498615
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15.9,67.6,0,20,2013,70.2,11.4,0.869806094182826
"252",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,15,67,0.01,19,2013,69.1,8.9,0.750692520775623
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,13,57.6,0.13,19,2013,64.5,9.1,0.382271468144044
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13,50.7,0,17.1,2013,61.2,6.6,0.263157894736842
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,13,54.8,0,15,2013,62.4,7.4,0.523545706371191
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22.9,43.1,0.02,29.9,2013,56.1,16.3,0.681440443213296
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,11.1,42.7,0,999.9,2013,56.1,5.8,0.526315789473684
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15,54.6,0,19,2013,62.4,9.6,0.429362880886427
"259",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8.9,58.5,0.01,999.9,2013,62.6,6.2,0.692520775623269
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,13,60.3,0.01,999.9,2013,63.6,7.8,0.457063711911357
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,15,63.4,0.24,29.9,2013,66.3,9.8,0.565096952908587
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,15,44.9,0,22,2013,57.5,10.4,0.775623268698061
"263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13,42.7,0,19,2013,54.5,8.4,0.64819944598338
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.9,45.3,0,999.9,2013,55.3,4.5,0.437673130193906
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17.1,46.4,0,20,2013,56.8,8,0.373961218836565
"266",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,18.1,51.2,0,24.1,2013,58.1,11.5,0.476454293628809
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11.1,50.1,0,999.9,2013,59.2,7.4,0.45983379501385
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13,50.1,0.01,999.9,2013,54.9,7.8,0.346260387811634
"269",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,19,54.3,0.01,22.9,2013,59.5,10.4,0.620498614958449
"270",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,15,51.8,0,999.9,2013,62.1,8,0.650969529085873
"271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,17.1,58.1,0.01,19,2013,64.8,8.7,0.736842105263158
"272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8.9,56.3,0,999.9,2013,65.8,6.5,0.578947368421053
"273",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8.9,57.5,0.01,999.9,2013,62.8,5.2,0.767313019390582
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,57.7,0.13,999.9,2013,61.3,4.2,0.321329639889197
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14,54.8,0,22,2013,59.1,7.2,0.0637119113573407
"276",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15,62.3,0,20,2013,65.7,11.9,0.656509695290859
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,18.1,51.6,0.47,24.1,2013,61.5,12.2,0.534626038781163
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,22,44.3,0.03,26,2013,56.4,11.6,0.409972299168975
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,15,52.6,0,22,2013,58.4,11.6,0.493074792243767
"280",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,19,56.6,0,26,2013,60.6,13.3,0.664819944598338
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,22,53.4,0,31.1,2013,58.6,13.2,0.484764542936288
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.9,45.6,0,22.9,2013,55.1,11.4,0.335180055401662
"283",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8.9,44,0,999.9,2013,51.5,4.6,0.163434903047091
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,12,47.3,0.01,999.9,2013,53.9,6.3,0.64819944598338
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,14,55.4,0.01,999.9,2013,57.5,9.3,0.462603878116344
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11.1,57.4,0.01,999.9,2013,59.4,6.1,0.534626038781163
"287",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,20,57,0.01,25.1,2013,62.3,11,0.828254847645429
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11.1,45,0,15.9,2013,57.3,6.2,0.249307479224377
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.9,47.4,0.05,21,2013,58.3,9.4,0.301939058171745
"290",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15,41.1,0,19,2013,54.4,7.1,0.650969529085873
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8.9,52.4,0,999.9,2013,59.1,6.1,0.440443213296399
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,12,44.6,0,999.9,2013,52.5,7.9,0.490304709141274
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,15.9,34.5,0.36,27,2013,48.4,10.8,0.695290858725762
"294",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,30.2,0,21,2013,48,9.2,0.736842105263158
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,25.1,32.9,0,34,2013,49,13.7,0.678670360110803
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,26,38.7,0.01,35.9,2013,54.3,13.8,0.362880886426593
"297",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,21,33,0,27,2013,50.7,10.3,0.662049861495845
"298",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,15,34.1,0,20,2013,47.5,6.8,0.606648199445983
"299",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,11.1,38.6,0,999.9,2013,46.8,5.2,0.490304709141274
"300",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,12,50.9,0,999.9,2013,54.8,6,0.64819944598338
"301",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,24.1,59.7,0.01,34,2013,62.3,18.2,0.911357340720222
"302",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,55.2,0.14,21,2013,57.4,5.6,0.470914127423823
"303",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,24.1,43.7,0.05,28.9,2013,49.4,12,0.0941828254847645
"304",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,20,26,0,25.1,2013,42,13.9,0.767313019390582
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,30.4,0,999.9,2013,43.5,3.9,0.357340720221607
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8.9,41.4,0,999.9,2013,46.5,3.7,0.703601108033241
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20,55.7,0.01,28,2013,57.8,11.4,0.734072022160665
"308",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,20,32,1.56,27,2013,47.1,13.7,0.833795013850416
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,22.4,0.03,28.9,2013,41.7,12.9,0.526315789473684
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,26,39.7,0,35.9,2013,52.5,13,0.257617728531856
"311",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,22,30.4,0.01,31.1,2013,47.1,15.9,0.207756232686981
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,22.9,36.8,0,28.9,2013,45.7,16.5,0.736842105263158
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15.9,20.7,0.06,25.1,2013,33.5,12.6,0.587257617728532
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,22,27.4,0,28.9,2013,42.8,14.2,0.662049861495845
"315",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,17.1,39.1,0,20,2013,53,12.3,0.653739612188366
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9.9,43.6,0,999.9,2013,51.2,6.5,0.6398891966759
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13,45.9,0,999.9,2013,48.9,7,0.418282548476454
"318",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,24.1,53.7,0.23,35,2013,55.9,13.5,0.637119113573407
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,22,29.2,0.26,28.9,2013,47,14,0.606648199445983
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,17.1,21.5,0,25.1,2013,38,14.5,0.626038781163435
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9.9,26.7,0,999.9,2013,39,4.9,0.684210526315789
"322",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,18.1,41.9,0,25.1,2013,46.2,5.6,0.889196675900277
"323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18.1,34.3,0.08,27,2013,47.3,9.9,0.429362880886427
"324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,28,9.2,0.01,47,2013,30.5,18.3,0.313019390581717
"325",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,27,4.4,0,39,2013,27,15.4,0.911357340720222
"326",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,32.1,51.9,0.15,42.9,2013,53.3,20,1
"327",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,24.1,28.4,1.86,35.9,2013,40.1,14.9,0.132963988919668
"328",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,14,12.9,0,17.1,2013,31.2,8.7,0.155124653739612
"329",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,15.4,0,999.9,2013,31.3,6.5,0.271468144044321
"330",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,35,0,999.9,2013,43.1,10.9,0.10803324099723
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.1,42.1,0.07,999.9,2013,44,7.1,0.465373961218837
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.1,38.2,0,24.1,2013,41.8,11.7,0.476454293628809
"333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.1,31.7,0,999.9,2013,39.8,6.4,0.385041551246537
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,40.5,0,20,2013,43.4,7.4,0.53185595567867
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,34.5,0.51,25.1,2013,39.7,11.8,0.515235457063712
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,19.4,0.28,20,2013,34,8.8,0.207756232686981
